index,unit1_rgb,unit1_beam_32,unit1_beam_64
4399,../../../Scenario9/unit1/camera_data/image_BS2_36319_17_47_25.jpg,15,29
5235,../../../Scenario9/unit1/camera_data/image_BS2_42520_17_58_54.jpg,24,47
4874,../../../Scenario9/unit1/camera_data/image_BS2_39488_17_53_17.jpg,30,59
3657,../../../Scenario9/unit1/camera_data/image_BS2_30398_17_36_27.jpg,22,43
2170,../../../Scenario9/unit1/camera_data/image_BS2_19994_17_17_10.jpg,15,28
5014,../../../Scenario9/unit1/camera_data/image_BS2_40814_17_55_45.jpg,13,26
2117,../../../Scenario9/unit1/camera_data/image_BS2_19650_17_16_32.jpg,14,26
408,../../../Scenario9/unit1/camera_data/image_BS2_5730_16_50_44.jpg,28,55
3954,../../../Scenario9/unit1/camera_data/image_BS2_32638_17_40_36.jpg,17,34
5874,../../../Scenario9/unit1/camera_data/image_BS2_47179_18_07_32.jpg,28,54
1371,../../../Scenario9/unit1/camera_data/image_BS2_13774_17_05_39.jpg,28,54
4199,../../../Scenario9/unit1/camera_data/image_BS2_34669_17_44_22.jpg,32,62
4798,../../../Scenario9/unit1/camera_data/image_BS2_38905_17_52_13.jpg,31,62
2786,../../../Scenario9/unit1/camera_data/image_BS2_24534_17_25_35.jpg,13,26
2217,../../../Scenario9/unit1/camera_data/image_BS2_20303_17_17_45.jpg,14,27
3633,../../../Scenario9/unit1/camera_data/image_BS2_30121_17_35_56.jpg,32,63
2753,../../../Scenario9/unit1/camera_data/image_BS2_24003_17_24_36.jpg,23,44
2619,../../../Scenario9/unit1/camera_data/image_BS2_23155_17_23_02.jpg,17,33
1759,../../../Scenario9/unit1/camera_data/image_BS2_17080_17_11_46.jpg,12,23
5002,../../../Scenario9/unit1/camera_data/image_BS2_40802_17_55_43.jpg,2,2
3973,../../../Scenario9/unit1/camera_data/image_BS2_32657_17_40_38.jpg,30,58
5927,../../../Scenario9/unit1/camera_data/image_BS2_47728_18_08_33.jpg,3,4
2873,../../../Scenario9/unit1/camera_data/image_BS2_25141_17_26_42.jpg,10,19
1719,../../../Scenario9/unit1/camera_data/image_BS2_16781_17_11_13.jpg,12,23
606,../../../Scenario9/unit1/camera_data/image_BS2_7173_16_53_25.jpg,23,44
369,../../../Scenario9/unit1/camera_data/image_BS2_5392_16_50_07.jpg,31,62
2625,../../../Scenario9/unit1/camera_data/image_BS2_23161_17_23_02.jpg,23,46
142,../../../Scenario9/unit1/camera_data/image_BS2_3609_16_46_49.jpg,27,54
1065,../../../Scenario9/unit1/camera_data/image_BS2_10808_17_00_09.jpg,9,17
3203,../../../Scenario9/unit1/camera_data/image_BS2_27260_17_30_38.jpg,18,34
4190,../../../Scenario9/unit1/camera_data/image_BS2_34660_17_44_21.jpg,31,60
1934,../../../Scenario9/unit1/camera_data/image_BS2_18390_17_14_12.jpg,15,29
4632,../../../Scenario9/unit1/camera_data/image_BS2_37942_17_50_25.jpg,9,17
2333,../../../Scenario9/unit1/camera_data/image_BS2_20968_17_18_58.jpg,31,62
1992,../../../Scenario9/unit1/camera_data/image_BS2_18706_17_14_47.jpg,30,59
1241,../../../Scenario9/unit1/camera_data/image_BS2_12513_17_03_18.jpg,12,22
3964,../../../Scenario9/unit1/camera_data/image_BS2_32648_17_40_37.jpg,25,48
4109,../../../Scenario9/unit1/camera_data/image_BS2_33946_17_43_01.jpg,2,3
2853,../../../Scenario9/unit1/camera_data/image_BS2_24864_17_26_12.jpg,31,62
2546,../../../Scenario9/unit1/camera_data/image_BS2_22582_17_21_58.jpg,22,43
1298,../../../Scenario9/unit1/camera_data/image_BS2_13233_17_04_39.jpg,9,17
1374,../../../Scenario9/unit1/camera_data/image_BS2_13777_17_05_39.jpg,28,55
3240,../../../Scenario9/unit1/camera_data/image_BS2_27614_17_31_17.jpg,9,16
2197,../../../Scenario9/unit1/camera_data/image_BS2_20021_17_17_13.jpg,32,62
2438,../../../Scenario9/unit1/camera_data/image_BS2_21882_17_20_40.jpg,6,11
4551,../../../Scenario9/unit1/camera_data/image_BS2_37413_17_49_27.jpg,2,2
4187,../../../Scenario9/unit1/camera_data/image_BS2_34657_17_44_20.jpg,29,56
1852,../../../Scenario9/unit1/camera_data/image_BS2_17741_17_13_00.jpg,23,44
3072,../../../Scenario9/unit1/camera_data/image_BS2_26407_17_29_03.jpg,20,39
1832,../../../Scenario9/unit1/camera_data/image_BS2_17721_17_12_57.jpg,3,6
3417,../../../Scenario9/unit1/camera_data/image_BS2_28857_17_33_35.jpg,2,4
2955,../../../Scenario9/unit1/camera_data/image_BS2_25738_17_27_49.jpg,5,10
2646,../../../Scenario9/unit1/camera_data/image_BS2_23439_17_23_33.jpg,2,3
5042,../../../Scenario9/unit1/camera_data/image_BS2_41343_17_56_44.jpg,3,5
5877,../../../Scenario9/unit1/camera_data/image_BS2_47182_18_07_33.jpg,30,59
3086,../../../Scenario9/unit1/camera_data/image_BS2_26421_17_29_05.jpg,31,62
3561,../../../Scenario9/unit1/camera_data/image_BS2_29815_17_35_22.jpg,11,20
959,../../../Scenario9/unit1/camera_data/image_BS2_9847_16_58_22.jpg,32,62
896,../../../Scenario9/unit1/camera_data/image_BS2_9480_16_57_41.jpg,26,51
504,../../../Scenario9/unit1/camera_data/image_BS2_6420_16_52_01.jpg,28,55
3284,../../../Scenario9/unit1/camera_data/image_BS2_27926_17_31_52.jpg,6,11
731,../../../Scenario9/unit1/camera_data/image_BS2_8510_16_55_53.jpg,12,23
3180,../../../Scenario9/unit1/camera_data/image_BS2_26986_17_30_07.jpg,31,62
3808,../../../Scenario9/unit1/camera_data/image_BS2_31643_17_38_45.jpg,7,14
1132,../../../Scenario9/unit1/camera_data/image_BS2_11142_17_00_46.jpg,29,57
3985,../../../Scenario9/unit1/camera_data/image_BS2_32669_17_40_39.jpg,32,62
2580,../../../Scenario9/unit1/camera_data/image_BS2_22880_17_22_31.jpg,12,23
1923,../../../Scenario9/unit1/camera_data/image_BS2_18379_17_14_11.jpg,3,5
4196,../../../Scenario9/unit1/camera_data/image_BS2_34666_17_44_21.jpg,31,62
2162,../../../Scenario9/unit1/camera_data/image_BS2_19986_17_17_09.jpg,6,11
4537,../../../Scenario9/unit1/camera_data/image_BS2_37197_17_49_03.jpg,25,49
127,../../../Scenario9/unit1/camera_data/image_BS2_3594_16_46_47.jpg,9,17
4739,../../../Scenario9/unit1/camera_data/image_BS2_38608_17_51_40.jpg,24,47
5305,../../../Scenario9/unit1/camera_data/image_BS2_43470_18_00_40.jpg,12,22
182,../../../Scenario9/unit1/camera_data/image_BS2_3936_16_47_25.jpg,31,62
1353,../../../Scenario9/unit1/camera_data/image_BS2_13756_17_05_37.jpg,12,22
2076,../../../Scenario9/unit1/camera_data/image_BS2_19352_17_15_59.jpg,28,54
220,../../../Scenario9/unit1/camera_data/image_BS2_4243_16_47_59.jpg,32,62
4243,../../../Scenario9/unit1/camera_data/image_BS2_34970_17_44_55.jpg,31,62
5119,../../../Scenario9/unit1/camera_data/image_BS2_41679_17_57_21.jpg,31,62
5411,../../../Scenario9/unit1/camera_data/image_BS2_44065_18_01_46.jpg,24,48
2016,../../../Scenario9/unit1/camera_data/image_BS2_19030_17_15_23.jpg,11,21
4844,../../../Scenario9/unit1/camera_data/image_BS2_39458_17_53_14.jpg,2,2
1012,../../../Scenario9/unit1/camera_data/image_BS2_10460_16_59_30.jpg,2,6
5935,../../../Scenario9/unit1/camera_data/image_BS2_47736_18_08_34.jpg,9,17
102,../../../Scenario9/unit1/camera_data/image_BS2_3308_16_46_15.jpg,22,44
4656,../../../Scenario9/unit1/camera_data/image_BS2_37966_17_50_28.jpg,28,48
1553,../../../Scenario9/unit1/camera_data/image_BS2_15533_17_08_54.jpg,8,2
1578,../../../Scenario9/unit1/camera_data/image_BS2_15558_17_08_57.jpg,22,43
821,../../../Scenario9/unit1/camera_data/image_BS2_9141_16_57_04.jpg,6,11
5344,../../../Scenario9/unit1/camera_data/image_BS2_43730_18_01_09.jpg,8,16
5225,../../../Scenario9/unit1/camera_data/image_BS2_42510_17_58_53.jpg,14,28
5417,../../../Scenario9/unit1/camera_data/image_BS2_44071_18_01_47.jpg,28,55
1273,../../../Scenario9/unit1/camera_data/image_BS2_12545_17_03_22.jpg,31,62
4541,../../../Scenario9/unit1/camera_data/image_BS2_37201_17_49_03.jpg,28,55
5821,../../../Scenario9/unit1/camera_data/image_BS2_46893_18_07_01.jpg,17,33
3862,../../../Scenario9/unit1/camera_data/image_BS2_31952_17_39_20.jpg,19,36
4827,../../../Scenario9/unit1/camera_data/image_BS2_39187_17_52_44.jpg,25,49
5065,../../../Scenario9/unit1/camera_data/image_BS2_41366_17_56_46.jpg,27,54
1927,../../../Scenario9/unit1/camera_data/image_BS2_18383_17_14_11.jpg,7,13
4237,../../../Scenario9/unit1/camera_data/image_BS2_34964_17_44_54.jpg,30,59
785,../../../Scenario9/unit1/camera_data/image_BS2_8797_16_56_25.jpg,20,39
5229,../../../Scenario9/unit1/camera_data/image_BS2_42514_17_58_54.jpg,19,37
312,../../../Scenario9/unit1/camera_data/image_BS2_5072_16_49_31.jpg,20,39
2722,../../../Scenario9/unit1/camera_data/image_BS2_23724_17_24_05.jpg,30,59
3684,../../../Scenario9/unit1/camera_data/image_BS2_30680_17_36_58.jpg,6,11
5673,../../../Scenario9/unit1/camera_data/image_BS2_45783_18_04_57.jpg,31,62
2193,../../../Scenario9/unit1/camera_data/image_BS2_20017_17_17_13.jpg,31,62
5511,../../../Scenario9/unit1/camera_data/image_BS2_44902_18_03_19.jpg,2,2
5292,../../../Scenario9/unit1/camera_data/image_BS2_43234_18_00_14.jpg,31,62
2253,../../../Scenario9/unit1/camera_data/image_BS2_20637_17_18_22.jpg,3,4
4223,../../../Scenario9/unit1/camera_data/image_BS2_34950_17_44_53.jpg,20,39
4184,../../../Scenario9/unit1/camera_data/image_BS2_34654_17_44_20.jpg,26,52
2521,../../../Scenario9/unit1/camera_data/image_BS2_22557_17_21_55.jpg,2,2
2355,../../../Scenario9/unit1/camera_data/image_BS2_21249_17_19_30.jpg,14,26
4354,../../../Scenario9/unit1/camera_data/image_BS2_35905_17_46_39.jpg,14,27
1547,../../../Scenario9/unit1/camera_data/image_BS2_15276_17_08_26.jpg,29,57
256,../../../Scenario9/unit1/camera_data/image_BS2_4522_16_48_30.jpg,31,62
4227,../../../Scenario9/unit1/camera_data/image_BS2_34954_17_44_53.jpg,22,44
942,../../../Scenario9/unit1/camera_data/image_BS2_9830_16_58_20.jpg,24,46
2640,../../../Scenario9/unit1/camera_data/image_BS2_23176_17_23_04.jpg,32,63
2263,../../../Scenario9/unit1/camera_data/image_BS2_20647_17_18_23.jpg,11,21
260,../../../Scenario9/unit1/camera_data/image_BS2_4774_16_48_58.jpg,8,15
2451,../../../Scenario9/unit1/camera_data/image_BS2_21895_17_20_41.jpg,20,39
1199,../../../Scenario9/unit1/camera_data/image_BS2_12168_17_02_40.jpg,17,33
3179,../../../Scenario9/unit1/camera_data/image_BS2_26985_17_30_07.jpg,32,62
3758,../../../Scenario9/unit1/camera_data/image_BS2_30996_17_37_33.jpg,32,63
5201,../../../Scenario9/unit1/camera_data/image_BS2_42249_17_58_24.jpg,30,59
3148,../../../Scenario9/unit1/camera_data/image_BS2_26954_17_30_04.jpg,8,14
859,../../../Scenario9/unit1/camera_data/image_BS2_9179_16_57_08.jpg,32,62
5562,../../../Scenario9/unit1/camera_data/image_BS2_45192_18_03_51.jpg,11,22
3811,../../../Scenario9/unit1/camera_data/image_BS2_31646_17_38_46.jpg,10,20
1061,../../../Scenario9/unit1/camera_data/image_BS2_10804_17_00_08.jpg,6,10
34,../../../Scenario9/unit1/camera_data/image_BS2_2713_16_45_09.jpg,28,54
1744,../../../Scenario9/unit1/camera_data/image_BS2_17065_17_11_45.jpg,2,2
3122,../../../Scenario9/unit1/camera_data/image_BS2_26684_17_29_34.jpg,29,57
4158,../../../Scenario9/unit1/camera_data/image_BS2_34628_17_44_17.jpg,2,2
4546,../../../Scenario9/unit1/camera_data/image_BS2_37206_17_49_04.jpg,31,62
417,../../../Scenario9/unit1/camera_data/image_BS2_5739_16_50_45.jpg,31,62
73,../../../Scenario9/unit1/camera_data/image_BS2_3060_16_45_48.jpg,27,54
1423,../../../Scenario9/unit1/camera_data/image_BS2_14080_17_06_13.jpg,31,61
643,../../../Scenario9/unit1/camera_data/image_BS2_7490_16_54_00.jpg,11,21
4832,../../../Scenario9/unit1/camera_data/image_BS2_39192_17_52_44.jpg,28,55
4524,../../../Scenario9/unit1/camera_data/image_BS2_37184_17_49_01.jpg,11,21
2224,../../../Scenario9/unit1/camera_data/image_BS2_20310_17_17_45.jpg,22,42
1621,../../../Scenario9/unit1/camera_data/image_BS2_15932_17_09_39.jpg,14,27
556,../../../Scenario9/unit1/camera_data/image_BS2_6831_16_52_47.jpg,26,51
315,../../../Scenario9/unit1/camera_data/image_BS2_5075_16_49_32.jpg,24,48
1829,../../../Scenario9/unit1/camera_data/image_BS2_17718_17_12_57.jpg,2,2
4974,../../../Scenario9/unit1/camera_data/image_BS2_40574_17_55_18.jpg,11,22
2257,../../../Scenario9/unit1/camera_data/image_BS2_20641_17_18_22.jpg,6,11
3379,../../../Scenario9/unit1/camera_data/image_BS2_28545_17_33_01.jpg,6,11
2038,../../../Scenario9/unit1/camera_data/image_BS2_19052_17_15_25.jpg,31,62
2404,../../../Scenario9/unit1/camera_data/image_BS2_21582_17_20_07.jpg,15,29
1954,../../../Scenario9/unit1/camera_data/image_BS2_18410_17_14_14.jpg,32,62
5287,../../../Scenario9/unit1/camera_data/image_BS2_43229_18_00_13.jpg,29,57
2348,../../../Scenario9/unit1/camera_data/image_BS2_21242_17_19_29.jpg,7,13
3833,../../../Scenario9/unit1/camera_data/image_BS2_31668_17_38_48.jpg,30,59
1397,../../../Scenario9/unit1/camera_data/image_BS2_14054_17_06_10.jpg,9,17
1145,../../../Scenario9/unit1/camera_data/image_BS2_11448_17_01_20.jpg,2,3
546,../../../Scenario9/unit1/camera_data/image_BS2_6821_16_52_46.jpg,19,36
4508,../../../Scenario9/unit1/camera_data/image_BS2_36940_17_48_34.jpg,32,63
2743,../../../Scenario9/unit1/camera_data/image_BS2_23993_17_24_35.jpg,12,23
3728,../../../Scenario9/unit1/camera_data/image_BS2_30966_17_37_30.jpg,6,11
5754,../../../Scenario9/unit1/camera_data/image_BS2_46335_18_05_59.jpg,30,59
2156,../../../Scenario9/unit1/camera_data/image_BS2_19980_17_17_09.jpg,3,2
162,../../../Scenario9/unit1/camera_data/image_BS2_3916_16_47_23.jpg,9,17
5299,../../../Scenario9/unit1/camera_data/image_BS2_43464_18_00_39.jpg,4,6
4394,../../../Scenario9/unit1/camera_data/image_BS2_36314_17_47_24.jpg,9,17
977,../../../Scenario9/unit1/camera_data/image_BS2_10134_16_58_54.jpg,12,22
2926,../../../Scenario9/unit1/camera_data/image_BS2_25443_17_27_16.jpg,19,37
5616,../../../Scenario9/unit1/camera_data/image_BS2_45490_18_04_25.jpg,22,43
82,../../../Scenario9/unit1/camera_data/image_BS2_3069_16_45_49.jpg,31,62
3847,../../../Scenario9/unit1/camera_data/image_BS2_31937_17_39_18.jpg,4,6
5743,../../../Scenario9/unit1/camera_data/image_BS2_46324_18_05_57.jpg,20,40
3771,../../../Scenario9/unit1/camera_data/image_BS2_31279_17_38_05.jpg,11,21
5938,../../../Scenario9/unit1/camera_data/image_BS2_47739_18_08_35.jpg,12,22
5550,../../../Scenario9/unit1/camera_data/image_BS2_45180_18_03_50.jpg,2,2
5625,../../../Scenario9/unit1/camera_data/image_BS2_45499_18_04_26.jpg,29,58
3829,../../../Scenario9/unit1/camera_data/image_BS2_31664_17_38_48.jpg,28,55
1257,../../../Scenario9/unit1/camera_data/image_BS2_12529_17_03_20.jpg,23,44
120,../../../Scenario9/unit1/camera_data/image_BS2_3587_16_46_46.jpg,2,3
4858,../../../Scenario9/unit1/camera_data/image_BS2_39472_17_53_16.jpg,16,30
2163,../../../Scenario9/unit1/camera_data/image_BS2_19987_17_17_09.jpg,7,13
1898,../../../Scenario9/unit1/camera_data/image_BS2_18086_17_13_38.jpg,22,43
4035,../../../Scenario9/unit1/camera_data/image_BS2_33285_17_41_48.jpg,14,27
1754,../../../Scenario9/unit1/camera_data/image_BS2_17075_17_11_46.jpg,7,14
1039,../../../Scenario9/unit1/camera_data/image_BS2_10487_16_59_33.jpg,26,51
1231,../../../Scenario9/unit1/camera_data/image_BS2_12503_17_03_17.jpg,6,11
2407,../../../Scenario9/unit1/camera_data/image_BS2_21585_17_20_07.jpg,18,34
251,../../../Scenario9/unit1/camera_data/image_BS2_4517_16_48_30.jpg,29,58
5396,../../../Scenario9/unit1/camera_data/image_BS2_44050_18_01_45.jpg,11,21
2871,../../../Scenario9/unit1/camera_data/image_BS2_25139_17_26_42.jpg,9,17
4675,../../../Scenario9/unit1/camera_data/image_BS2_38262_17_51_01.jpg,7,13
2106,../../../Scenario9/unit1/camera_data/image_BS2_19639_17_16_31.jpg,6,12
800,../../../Scenario9/unit1/camera_data/image_BS2_8812_16_56_27.jpg,30,59
555,../../../Scenario9/unit1/camera_data/image_BS2_6830_16_52_47.jpg,25,48
5442,../../../Scenario9/unit1/camera_data/image_BS2_44346_18_02_17.jpg,9,17
5481,../../../Scenario9/unit1/camera_data/image_BS2_44641_18_02_50.jpg,7,13
3552,../../../Scenario9/unit1/camera_data/image_BS2_29806_17_35_21.jpg,3,4
187,../../../Scenario9/unit1/camera_data/image_BS2_3941_16_47_25.jpg,32,62
2874,../../../Scenario9/unit1/camera_data/image_BS2_25142_17_26_42.jpg,11,20
4997,../../../Scenario9/unit1/camera_data/image_BS2_40597_17_55_21.jpg,32,63
1436,../../../Scenario9/unit1/camera_data/image_BS2_14665_17_07_18.jpg,4,8
4425,../../../Scenario9/unit1/camera_data/image_BS2_36600_17_47_56.jpg,2,2
4596,../../../Scenario9/unit1/camera_data/image_BS2_37685_17_49_57.jpg,7,13
5415,../../../Scenario9/unit1/camera_data/image_BS2_44069_18_01_47.jpg,28,54
2535,../../../Scenario9/unit1/camera_data/image_BS2_22571_17_21_57.jpg,11,20
4680,../../../Scenario9/unit1/camera_data/image_BS2_38267_17_51_02.jpg,11,20
2979,../../../Scenario9/unit1/camera_data/image_BS2_25762_17_27_51.jpg,28,56
2439,../../../Scenario9/unit1/camera_data/image_BS2_21883_17_20_40.jpg,7,13
448,../../../Scenario9/unit1/camera_data/image_BS2_6071_16_51_22.jpg,28,55
4370,../../../Scenario9/unit1/camera_data/image_BS2_35921_17_46_41.jpg,26,51
4093,../../../Scenario9/unit1/camera_data/image_BS2_33614_17_42_24.jpg,27,54
1818,../../../Scenario9/unit1/camera_data/image_BS2_17447_17_12_27.jpg,26,52
1900,../../../Scenario9/unit1/camera_data/image_BS2_18088_17_13_38.jpg,30,60
326,../../../Scenario9/unit1/camera_data/image_BS2_5086_16_49_33.jpg,32,62
5246,../../../Scenario9/unit1/camera_data/image_BS2_42531_17_58_56.jpg,30,59
1029,../../../Scenario9/unit1/camera_data/image_BS2_10477_16_59_32.jpg,17,32
663,../../../Scenario9/unit1/camera_data/image_BS2_7510_16_54_02.jpg,30,58
1638,../../../Scenario9/unit1/camera_data/image_BS2_15949_17_09_40.jpg,26,51
1079,../../../Scenario9/unit1/camera_data/image_BS2_10822_17_00_10.jpg,22,44
2838,../../../Scenario9/unit1/camera_data/image_BS2_24849_17_26_10.jpg,22,42
2020,../../../Scenario9/unit1/camera_data/image_BS2_19034_17_15_23.jpg,15,29
3252,../../../Scenario9/unit1/camera_data/image_BS2_27626_17_31_19.jpg,20,39
360,../../../Scenario9/unit1/camera_data/image_BS2_5383_16_50_06.jpg,26,51
1496,../../../Scenario9/unit1/camera_data/image_BS2_14962_17_07_51.jpg,25,49
3876,../../../Scenario9/unit1/camera_data/image_BS2_31966_17_39_21.jpg,30,59
487,../../../Scenario9/unit1/camera_data/image_BS2_6403_16_51_59.jpg,16,31
4247,../../../Scenario9/unit1/camera_data/image_BS2_35228_17_45_24.jpg,8,2
3502,../../../Scenario9/unit1/camera_data/image_BS2_29503_17_34_47.jpg,8,2
2321,../../../Scenario9/unit1/camera_data/image_BS2_20956_17_18_57.jpg,24,47
1233,../../../Scenario9/unit1/camera_data/image_BS2_12505_17_03_18.jpg,6,11
4516,../../../Scenario9/unit1/camera_data/image_BS2_37176_17_49_00.jpg,4,6
5611,../../../Scenario9/unit1/camera_data/image_BS2_45485_18_04_24.jpg,17,34
1297,../../../Scenario9/unit1/camera_data/image_BS2_13232_17_04_38.jpg,9,17
5361,../../../Scenario9/unit1/camera_data/image_BS2_43747_18_01_11.jpg,22,44
1082,../../../Scenario9/unit1/camera_data/image_BS2_10825_17_00_11.jpg,25,49
2390,../../../Scenario9/unit1/camera_data/image_BS2_21568_17_20_05.jpg,2,4
5639,../../../Scenario9/unit1/camera_data/image_BS2_45749_18_04_53.jpg,4,6
4819,../../../Scenario9/unit1/camera_data/image_BS2_39179_17_52_43.jpg,17,33
83,../../../Scenario9/unit1/camera_data/image_BS2_3070_16_45_49.jpg,32,62
719,../../../Scenario9/unit1/camera_data/image_BS2_8498_16_55_52.jpg,2,3
4920,../../../Scenario9/unit1/camera_data/image_BS2_40298_17_54_47.jpg,2,2
2626,../../../Scenario9/unit1/camera_data/image_BS2_23162_17_23_02.jpg,25,49
197,../../../Scenario9/unit1/camera_data/image_BS2_4220_16_47_57.jpg,9,16
1509,../../../Scenario9/unit1/camera_data/image_BS2_14975_17_07_52.jpg,32,62
4622,../../../Scenario9/unit1/camera_data/image_BS2_37932_17_50_24.jpg,2,2
3503,../../../Scenario9/unit1/camera_data/image_BS2_29504_17_34_47.jpg,2,2
1784,../../../Scenario9/unit1/camera_data/image_BS2_17105_17_11_49.jpg,31,62
3199,../../../Scenario9/unit1/camera_data/image_BS2_27256_17_30_37.jpg,13,26
4309,../../../Scenario9/unit1/camera_data/image_BS2_35580_17_46_03.jpg,12,22
635,../../../Scenario9/unit1/camera_data/image_BS2_7482_16_53_59.jpg,4,6
2276,../../../Scenario9/unit1/camera_data/image_BS2_20660_17_18_24.jpg,21,42
1164,../../../Scenario9/unit1/camera_data/image_BS2_11467_17_01_22.jpg,26,52
3569,../../../Scenario9/unit1/camera_data/image_BS2_29823_17_35_23.jpg,19,37
1332,../../../Scenario9/unit1/camera_data/image_BS2_13267_17_04_42.jpg,31,62
429,../../../Scenario9/unit1/camera_data/image_BS2_6052_16_51_20.jpg,7,14
240,../../../Scenario9/unit1/camera_data/image_BS2_4506_16_48_28.jpg,18,34
3207,../../../Scenario9/unit1/camera_data/image_BS2_27264_17_30_38.jpg,21,41
4817,../../../Scenario9/unit1/camera_data/image_BS2_39177_17_52_43.jpg,15,29
3688,../../../Scenario9/unit1/camera_data/image_BS2_30684_17_36_59.jpg,9,16
609,../../../Scenario9/unit1/camera_data/image_BS2_7176_16_53_25.jpg,25,49
5351,../../../Scenario9/unit1/camera_data/image_BS2_43737_18_01_10.jpg,14,27
5735,../../../Scenario9/unit1/camera_data/image_BS2_46316_18_05_56.jpg,13,25
5012,../../../Scenario9/unit1/camera_data/image_BS2_40812_17_55_45.jpg,11,21
5764,../../../Scenario9/unit1/camera_data/image_BS2_46599_18_06_28.jpg,8,2
5071,../../../Scenario9/unit1/camera_data/image_BS2_41372_17_56_47.jpg,31,62
2356,../../../Scenario9/unit1/camera_data/image_BS2_21250_17_19_30.jpg,15,28
2898,../../../Scenario9/unit1/camera_data/image_BS2_25166_17_26_45.jpg,30,60
343,../../../Scenario9/unit1/camera_data/image_BS2_5366_16_50_04.jpg,10,20
1133,../../../Scenario9/unit1/camera_data/image_BS2_11143_17_00_46.jpg,30,59
2727,../../../Scenario9/unit1/camera_data/image_BS2_23729_17_24_05.jpg,31,62
