index,unit2_pos,unit1_beam_32,unit1_beam_64
504,"[0.6209448348048329, 0.630239520992797]",28,55
505,"[0.6161047989229288, 0.6292415169181913]",29,57
506,"[0.6113582000215737, 0.6282435130563231]",30,58
507,"[0.6067050381140457, 0.6272455089817175]",30,59
508,"[0.6017155030552963, 0.6277445110899327]",30,59
509,"[0.5969875915659849, 0.6267465070153271]",31,61
510,"[0.5924091792402406, 0.625748503011634]",31,62
511,"[0.5880176409021507, 0.624251496970638]",31,62
512,"[0.5837569143288626, 0.622255489034164]",31,62
513,"[0.5796830617432289, 0.6202594810267777]",32,62
514,"[0.5757773957199278, 0.6177644711239135]",31,62
515,"[0.5720212288734721, 0.614770459112834]",31,62
516,"[0.8219651666871344, 0.6751497006626024]",8,2
517,"[0.817685752728359, 0.673652694550694]",8,15
518,"[0.8127896546501585, 0.6726546906179133]",2,2
519,"[0.8086036776719322, 0.6716566866851325]",2,2
520,"[0.8043242637131568, 0.6706586826814394]",2,2
521,"[0.7999701001593197, 0.6696606786068338]",2,2
522,"[0.7955411870236989, 0.6686626746031405]",2,3
523,"[0.7910375242930164, 0.6676646706703598]",2,4
524,"[0.7864404245685067, 0.6661676647002763]",3,5
525,"[0.7817872626609788, 0.6651696607674956]",3,6
526,"[0.7770406637729019, 0.66417165669289]",4,7
527,"[0.7716960681641654, 0.6651696607674956]",4,7
528,"[0.7671550306492302, 0.6636726546555871]",6,11
529,"[0.762539243525955, 0.6621756487564161]",6,10
530,"[0.7578673942196616, 0.6606786427154201]",6,11
531,"[0.7531207953315848, 0.6591816367453366]",7,13
532,"[0.7483181342472115, 0.6576846307752531]",7,14
533,"[0.7434407235677766, 0.6566866268424724]",9,17
534,"[0.7385072507053234, 0.6551896208014764]",9,17
535,"[0.733517715646574, 0.6541916167977831]",10,19
536,"[0.728023620860992, 0.6521956087903968]",11,20
537,"[0.7234638959472914, 0.6511976047867037]",11,21
538,"[0.7188667962227817, 0.6501996008539229]",12,23
539,"[0.7141949469297666, 0.6492015967793173]",13,25
540,"[0.7095044102247078, 0.6482035929174491]",14,26
541,"[0.7047391239378654, 0.6472055888428435]",14,28
542,"[0.699936462840214, 0.6462075848391503]",15,29
543,"[0.6950777395728227, 0.6452095809063696]",16,32
544,"[0.6901816414946222, 0.6447105787981543]",17,33
545,"[0.6849678576772438, 0.6437125748653736]",18,34
546,"[0.6803333831684814, 0.6427145709325929]",19,36
547,"[0.6757175960452062, 0.6417165669288997]",19,38
548,"[0.6711391837327401, 0.6407185628542941]",20,39
549,"[0.6665794588057613, 0.639720558850601]",20,39
550,"[0.6620571086763133, 0.6387225549178203]",22,42
551,"[0.657553445958909, 0.6377245509850394]",22,44
552,"[0.6530871580124792, 0.6367265469813463]",23,45
553,"[0.6486582448768584, 0.636227544873131]",24,47
554,"[0.6436873972168744, 0.6352295409403503]",25,48
555,"[0.6393892958593336, 0.6337325349702668]",25,48
556,"[0.6351285692860454, 0.6322355289292708]",26,51
557,"[0.63084915532727, 0.630239520992797]",26,52
558,"[0.6265884287672601, 0.6287425150227134]",27,54
559,"[0.6223277021939719, 0.6267465070153271]",28,55
560,"[0.6180856630194492, 0.6247504990788532]",28,55
561,"[0.6138436238582048, 0.6227544910714669]",28,55
562,"[0.6096202720824475, 0.620758482993168]",29,57
563,"[0.6046494244224635, 0.620758482993168]",30,59
564,"[0.6003326356661572, 0.6192614771649094]",30,59
565,"[0.5961279712891654, 0.6172654690866107]",30,60
566,"[0.5920354313047663, 0.6157684630456147]",30,59
567,"[0.5880550156996817, 0.6137724551091408]",31,62
568,"[0.5841867244739114, 0.6117764471017545]",31,62
569,"[0.5804492450262211, 0.6097804391652806]",31,62
570,"[0.5768238899711235, 0.6077844312288067]",31,62
571,"[0.5733106592820622, 0.605788423150508]",31,62
572,"[0.5694984302525883, 0.6042914172513368]",31,62
573,"[0.5664897593036375, 0.602295409173038]",32,62
574,"[0.5636492749302976, 0.6002994012365642]",32,63
575,"[0.8380737030951275, 0.6856287425950119]",8,2
576,"[0.8328972940620017, 0.6866267464568803]",2,2
577,"[0.8270481387264329, 0.6861277445614024]",2,2
578,"[0.8216848557322091, 0.6866267464568803]",2,2
579,"[0.8162655105284108, 0.6866267464568803]",2,3
580,"[0.8107901031548725, 0.6866267464568803]",2,3
581,"[0.8052399461729944, 0.6866267464568803]",3,4
582,"[0.7996524144068635, 0.6861277445614024]",3,6
583,"[0.7939901330456708, 0.6851297406286216]",4,7
584,"[0.78827178950146, 0.6841317365540159]",5,9
585,"[0.7824973837609529, 0.6826347305839324]",6,10
586,"[0.7763305426729278, 0.6821357286175421]",6,11
587,"[0.7707803857043278, 0.6811377245429365]",7,13
588,"[0.7651741665394315, 0.6801397206101557]",8,14
589,"[0.7595492599757697, 0.6791417166064626]",9,17
590,"[0.7538496038170461, 0.6786427144982473]",9,17
591,"[0.7481125728740698, 0.6776447105654666]",10,19
592,"[0.7423381671335627, 0.6771457086699887]",11,20
593,"[0.7365076992100374, 0.6771457086699887]",12,22
594,"[0.7306398564757031, 0.6766467067035984]",12,23
595,"[0.7245103901852089, 0.6756487026289927]",13,26
596,"[0.718567797869091, 0.6761477045953831]",14,27
597,"[0.7126438929517385, 0.6761477045953831]",15,29
598,"[0.7067386754331514, 0.6761477045953831]",16,31
599,"[0.7008334579145644, 0.6756487026289927]",17,33
600,"[0.69496561518023, 0.6751497006626024]",18,34
601,"[0.6890977724591738, 0.6746506986252996]",19,37
602,"[0.6832299297381177, 0.673652694550694]",20,39
603,"[0.6773994618013142, 0.6726546906179133]",20,39
604,"[0.6711952459290365, 0.6721556886515229]",22,42
605,"[0.6656637763459237, 0.6706586826814394]",22,43
606,"[0.6602070563578727, 0.6686626746031405]",23,44
607,"[0.654806398566118, 0.6671656687039694]",23,45
608,"[0.6494618029573815, 0.6656686627338859]",24,47
609,"[0.6441732695449414, 0.66417165669289]",25,49
610,"[0.6389407983287975, 0.6626746507228064]",26,51
611,"[0.6337643892956718, 0.6611776446818105]",26,51
612,"[0.6286627298576078, 0.659680638711727]",27,54
613,"[0.6230191358951807, 0.659680638711727]",27,54
614,"[0.6180296008364311, 0.6576846307752531]",28,55
615,"[0.6131335027715089, 0.6561876247342571]",28,55
616,"[0.6083308416738574, 0.6536926148313928]",28,55
617,"[0.6036403049687987, 0.6516966068240065]",29,57
618,"[0.5990245178588017, 0.6492015967793173]",30,59
619,"[0.5945208551281193, 0.6472055888428435]",30,59
620,"[0.5901106293912639, 0.644211576831764]",30,60
621,"[0.5857938406349577, 0.6417165669288997]",31,62
622,"[0.5809164299555226, 0.639720558850601]",31,62
623,"[0.5768425773566107, 0.636227544873131]",31,62
624,"[0.572862161751526, 0.6322355289292708]",31,62
625,"[0.5689938705257559, 0.6282435130563231]",31,62
626,"[0.5652377036925783, 0.6237524950042476]",32,62
627,"[0.5615749738399498, 0.6187624750566942]",32,62
628,"[0.8335513529656795, 0.7300399201566021]",8,2
629,"[0.8281320077751595, 0.7300399201566021]",8,2
630,"[0.822208102857807, 0.7295409181902117]",2,2
631,"[0.8168261324515396, 0.7295409181902117]",2,2
632,"[0.8112572880841741, 0.7290419162238214]",2,3
633,"[0.8055389445266851, 0.7290419162238214]",2,3
634,"[0.799671101805629, 0.7285429141865186]",3,6
635,"[0.7936163851101965, 0.7280439122201282]",4,6
636,"[0.7874121692246405, 0.7270459081455226]",4,8
637,"[0.7810584541755174, 0.7260479041418294]",5,10
638,"[0.774517865152018, 0.7250499002090487]",6,11
639,"[0.7676969651603153, 0.7245508982426584]",7,13
640,"[0.7613432501111922, 0.7225548903061845]",7,14
641,"[0.7548960980682418, 0.7210578842651885]",9,16
642,"[0.7483741964435079, 0.719560878295105]",9,17
643,"[0.7417775452237122, 0.7185628742204994]",11,21
644,"[0.7350874570100893, 0.718063872254109]",11,22
645,"[0.7283226192279609, 0.7175648702877186]",12,23
646,"[0.7214830318374927, 0.7175648702877186]",14,26
647,"[0.7145500074664755, 0.718063872254109]",15,29
648,"[0.7066826132368551, 0.719560878295105]",15,29
649,"[0.7000112124352758, 0.7190618763287147]",17,33
650,"[0.6934332486142456, 0.7185628742204994]",18,34
651,"[0.6869487217737643, 0.718063872254109]",19,37
652,"[0.6805389445283448, 0.7175648702877186]",20,39
653,"[0.6742226042767526, 0.7175648702877186]",20,40
654,"[0.667981013606944, 0.7170658682504158]",22,42
655,"[0.6618328599176844, 0.7165668662840254]",23,44
656,"[0.6557594558234865, 0.7160678643176351]",24,46
657,"[0.64899461802808, 0.7155688623512447]",24,48
658,"[0.6424540290045807, 0.7155688623512447]",25,49
659,"[0.6359881895628648, 0.7145708583475516]",26,52
660,"[0.6295784123174454, 0.7135728542729459]",28,54
661,"[0.6232433846538096, 0.7120758483028624]",28,55
662,"[0.61696441918647, 0.7105788424036914]",28,55
663,"[0.6107415159154268, 0.7080838323590022]",30,58
664,"[0.60457467484068, 0.705588822456138]",30,59
665,"[0.5984825833477166, 0.7020958083368432]",30,60
666,"[0.5921475556840807, 0.6996007984339789]",31,62
667,"[0.5862423381654938, 0.6951097805237284]",31,62
668,"[0.5805053072225175, 0.690119760576175]",31,62
669,"[0.5748990880576211, 0.6846307385204063]",32,62
670,"[0.5694423680695702, 0.678143712531857]",32,62
671,"[0.7661272237967999, 0.5973053892254847]",8,2
672,"[0.7612124383331123, 0.5973053892254847]",8,2
673,"[0.756148153679301, 0.5973053892254847]",2,2
674,"[0.7509156824631571, 0.5973053892254847]",2,2
675,"[0.7455337120568897, 0.5973053892254847]",2,2
676,"[0.7399835550882897, 0.5978043912627875]",2,3
677,"[0.7342838989295661, 0.5978043912627875]",3,4
678,"[0.72841605620851, 0.5983033932291778]",3,6
679,"[0.7223987142973303, 0.5988023951955682]",4,7
680,"[0.7155591269201402, 0.5998003992701738]",5,8
681,"[0.7094670354271769, 0.6002994012365642]",6,11
682,"[0.7034496935292753, 0.6007984031320421]",7,13
683,"[0.697488413814392, 0.6012974050984324]",7,14
684,"[0.6916018836812922, 0.6012974050984324]",9,17
685,"[0.6857714157577669, 0.6017964072066477]",9,17
686,"[0.6800156974160252, 0.6017964072066477]",11,20
687,"[0.6743160412573017, 0.6017964072066477]",11,22
688,"[0.6687098220924054, 0.6017964072066477]",12,23
689,"[0.6617767977213881, 0.6007984031320421]",14,26
690,"[0.6554978322540485, 0.6017964072066477]",15,29
691,"[0.6493309911793016, 0.6032934131767312]",16,30
692,"[0.6432949618693564, 0.6042914172513368]",17,34
693,"[0.6373710569520039, 0.6047904192177272]",18,36
694,"[0.6315779638127313, 0.605788423150508]",19,38
695,"[0.6258969950660515, 0.605788423150508]",20,39
696,"[0.6203468380841732, 0.6062874251168983]",21,42
697,"[0.6149274928936531, 0.6062874251168983]",22,43
698,"[0.6086111526420609, 0.6062874251168983]",23,45
699,"[0.6026124981296467, 0.6072854291205915]",24,47
700,"[0.5966512184147633, 0.6077844312288067]",25,49
701,"[0.5907460008961762, 0.6082834331951971]",26,52
702,"[0.5848968455606073, 0.6087824351615875]",26,52
703,"[0.5790850650358474, 0.6092814371988903]",28,55
704,"[0.5733106592820622, 0.6092814371988903]",28,55
705,"[0.5675923157378513, 0.6097804391652806]",28,55
706,"[0.5619300343766587, 0.6097804391652806]",30,59
707,"[0.5556136941250664, 0.6107784430980613]",30,59
708,"[0.5506989086481006, 0.6092814371988903]",30,60
709,"[0.545970997158789, 0.6077844312288067]",31,60
710,"[0.5414112722318102, 0.605788423150508]",31,62
711,"[0.5370571086779731, 0.6032934131767312]",31,62
712,"[0.5328711316997468, 0.6007984031320421]",31,62
713,"[0.5288720286958966, 0.5983033932291778]",31,62
714,"[0.5250411122676573, 0.594810379251708]",32,62
715,"[0.5214157572125596, 0.5918163672406285]",32,63
716,"[0.7497944386301778, 0.7624750500284365]",2,2
717,"[0.7431791000116167, 0.7634730538903047]",2,2
718,"[0.7364703244125066, 0.7644710578230854]",2,2
719,"[0.7297054866171001, 0.765469061897691]",2,3
720,"[0.7228472118411445, 0.7664670659013842]",2,3
721,"[0.7159141874701273, 0.7674650699759898]",3,6
722,"[0.7088877261185609, 0.7679640719423803]",4,6
723,"[0.7015996411975566, 0.7684630739087706]",4,7
724,"[0.6941807444984723, 0.7684630739087706]",6,10
725,"[0.6867244730151354, 0.7684630739087706]",6,11
726,"[0.6792308267209893, 0.7679640719423803]",7,13
727,"[0.6717184930413561, 0.7684630739087706]",9,16
728,"[0.6641874719629574, 0.7684630739087706]",9,17
729,"[0.6566190760870277, 0.768962075875161]",10,20
730,"[0.6490133054268454, 0.768962075875161]",11,22
731,"[0.6413888473546195, 0.7694610778415513]",12,23
732,"[0.6329047690188523, 0.7704590818452445]",14,26
733,"[0.625878307667286, 0.7714570859198501]",15,29
734,"[0.6188144715181888, 0.7729540918899336]",16,31
735,"[0.6116945731727953, 0.7739520958227143]",17,34
736,"[0.604537300043149, 0.7754491017927979]",19,36
737,"[0.5973426521159719, 0.7764471058674035]",19,38
738,"[0.5900919419924985, 0.7774451098001842]",20,39
739,"[0.5828038570714942, 0.7789421157702677]",22,42
740,"[0.5754783973662371, 0.7799401198448733]",22,44
741,"[0.5676110031366167, 0.7824351297477375]",24,46
742,"[0.5607340409618958, 0.7824351297477375]",24,47
743,"[0.5538010165908785, 0.7824351297477375]",25,49
744,"[0.5468493048210957, 0.7824351297477375]",26,52
745,"[0.5398415308682949, 0.7824351297477375]",27,54
746,"[0.5327963821179631, 0.7824351297477375]",28,54
747,"[0.525695171171335, 0.7819361277813472]",28,55
748,"[0.5185752728392197, 0.7814371258149568]",29,57
749,"[0.5113993122975298, 0.780938123777654]",30,59
750,"[0.5036440424605022, 0.7819361277813472]",30,59
751,"[0.49712214082249007, 0.7804391218112637]",31,60
752,"[0.49084317535515054, 0.7784431138038773]",31,62
753,"[0.4848071460584836, 0.7754491017927979]",31,62
754,"[0.47901405291921095, 0.7719560878862405]",32,63
755,"[0.47346389595061095, 0.7679640719423803]",31,62
756,"[0.46817536253817077, 0.7634730538903047]",32,62
757,"[0.6693265061985522, 0.7854291417588171]",8,2
758,"[0.6637576618311868, 0.7864271457625103]",2,2
759,"[0.6580766930712286, 0.7879241516616814]",2,2
760,"[0.6519659141794999, 0.788922155736287]",2,2
761,"[0.6464718194071962, 0.7914171657809761]",2,2
762,"[0.6409403498240834, 0.7939121756838403]",2,3
763,"[0.6354088802542489, 0.7959081836203142]",2,4
764,"[0.6298587232723707, 0.7979041916277005]",3,6
765,"[0.6243085663037706, 0.7999001997059993]",4,6
766,"[0.618739721923127, 0.8013972056760829]",4,7
767,"[0.6131521901569962, 0.802894211575254]",5,10
768,"[0.6075646583908653, 0.8043912175453375]",6,10
769,"[0.601341755119822, 0.8058882235863335]",6,11
770,"[0.595754223340413, 0.8063872256236363]",7,13
771,"[0.5901106293912639, 0.8068862275900266]",8,14
772,"[0.5843735984482876, 0.807385229556417]",9,16
773,"[0.5785805053090151, 0.8078842315228073]",9,17
774,"[0.5726939751759152, 0.8083832334891977]",10,19
775,"[0.5667513828597973, 0.8083832334891977]",11,21
776,"[0.5607153535631304, 0.808882235597413]",12,22
777,"[0.5546045746714017, 0.8093812375638033]",12,23
778,"[0.5480452982491368, 0.808882235597413]",14,26
779,"[0.5420840185342535, 0.808882235597413]",14,28
780,"[0.5361788010156664, 0.808882235597413]",15,29
781,"[0.5302922708958447, 0.8083832334891977]",16,31
782,"[0.5244618029590413, 0.8083832334891977]",17,33
783,"[0.5186687098197688, 0.8078842315228073]",18,34
784,"[0.512912991478027, 0.807385229556417]",19,37
785,"[0.507194647920538, 0.8068862275900266]",20,39
786,"[0.5015323665726236, 0.8063872256236363]",20,39
787,"[0.49469277918215526, 0.807385229556417]",21,42
788,"[0.4888809986573954, 0.807385229556417]",22,43
789,"[0.4831813424986719, 0.8068862275900266]",23,45
790,"[0.47757512333377555, 0.8068862275900266]",24,46
791,"[0.47206234114942824, 0.8068862275900266]",24,48
792,"[0.4666429959589081, 0.8063872256236363]",25,48
793,"[0.46131708774893704, 0.8063872256236363]",26,51
794,"[0.4560846165327932, 0.8063872256236363]",26,51
795,"[0.4509642696959638, 0.8058882235863335]",28,54
796,"[0.4446479294310934, 0.8063872256236363]",28,55
797,"[0.43941545821494954, 0.8068862275900266]",28,55
798,"[0.43425773658058925, 0.8068862275900266]",29,58
799,"[0.4291747645412908, 0.8068862275900266]",30,59
800,"[0.4241852294825413, 0.8063872256236363]",30,59
801,"[0.4192704440055754, 0.8063872256236363]",30,59
802,"[0.4144304081369495, 0.8058882235863335]",31,60
803,"[0.4096838092355944, 0.8053892216199431]",31,62
804,"[0.4050119599293011, 0.8043912175453375]",32,62
805,"[0.39970473911809545, 0.8038922155789471]",31,62
806,"[0.3951637016031603, 0.802894211575254]",32,62
807,"[0.3907347884542613, 0.8008982035678677]",32,62
808,"[0.38643668709672047, 0.7989021956313938]",32,63
809,"[0.656320077733337, 0.6786427144982473]",8,2
810,"[0.6512184182952732, 0.6786427144982473]",2,2
811,"[0.6460046344778947, 0.678143712531857]",2,2
812,"[0.6393706084605681, 0.6801397206101557]",2,2
813,"[0.6335401405237646, 0.6811377245429365]",2,2
814,"[0.6277657347832575, 0.6821357286175421]",2,3
815,"[0.6220847660365776, 0.6831337325503228]",2,4
816,"[0.6164598594729158, 0.6841317365540159]",3,6
817,"[0.610928389889803, 0.6851297406286216]",4,6
818,"[0.6054529825029866, 0.6861277445614024]",4,7
819,"[0.6000710121099974, 0.6871257485650955]",5,9
820,"[0.5947451039000263, 0.6881237524978762]",6,11
821,"[0.588783824185143, 0.6891217565015694]",6,11
822,"[0.5834205411909192, 0.690119760576175]",7,13
823,"[0.5781133203797135, 0.6906187625425654]",8,14
824,"[0.5728808491502915, 0.6911177645089557]",9,16
825,"[0.5676857527316785, 0.6911177645089557]",9,17
826,"[0.562565405881571, 0.6916167664753461]",10,19
827,"[0.5575011212410379, 0.6911177645089557]",11,21
828,"[0.552492898783523, 0.6911177645089557]",12,22
829,"[0.5475407385223044, 0.6906187625425654]",12,23
830,"[0.5411683360744158, 0.6906187625425654]",14,26
831,"[0.5363656749900426, 0.690119760576175]",14,27
832,"[0.5313948273300586, 0.6896207584679598]",15,29
833,"[0.5262744804932292, 0.6891217565015694]",16,32
834,"[0.5210046344662763, 0.6886227544642666]",17,33
835,"[0.5155479144782253, 0.6886227544642666]",18,34
836,"[0.5099603827120944, 0.6886227544642666]",19,37
837,"[0.5041859769715873, 0.6886227544642666]",20,39
838,"[0.4982807594530002, 0.6886227544642666]",20,39
839,"[0.49190835700511165, 0.6896207584679598]",20,39
840,"[0.4864703244158261, 0.6906187625425654]",22,42
841,"[0.48106966661079326, 0.6916167664753461]",22,44
842,"[0.4757063836165695, 0.6921157684417364]",23,45
843,"[0.47039916280536387, 0.6926147704790392]",24,46
844,"[0.4651480041771764, 0.6936127744118199]",24,48
845,"[0.459934220359798, 0.6941117765200352]",25,49
846,"[0.45475781132667226, 0.6941117765200352]",26,51
847,"[0.4496374644898429, 0.6946107784864256]",26,51
848,"[0.44440499327369903, 0.6951097805237284]",28,54
849,"[0.43907908506372795, 0.6961077844565091]",27,53
850,"[0.4338653012330713, 0.6966067864228994]",28,55
851,"[0.42878232919377285, 0.6971057883892898]",29,58
852,"[0.42383016893255426, 0.6971057883892898]",28,55
853,"[0.4189714456651629, 0.6976047904265926]",29,58
854,"[0.4142622215613387, 0.6976047904265926]",30,59
855,"[0.40966512183682896, 0.6976047904265926]",31,62
856,"[0.4051801465049119, 0.6971057883892898]",31,62
857,"[0.40054567199614943, 0.6971057883892898]",31,62
858,"[0.3962475706386086, 0.6966067864228994]",31,62
859,"[0.39209896845791314, 0.6956087824901187]",32,62
860,"[0.3880811780552976, 0.6941117765200352]",32,62
861,"[0.3841755120319965, 0.6926147704790392]",31,62
862,"[0.3804006578000535, 0.6906187625425654]",32,63
863,"[0.6401554791423257, 0.8747504990611251]",8,14
