index,unit2_pos,unit1_beam_32,unit1_beam_64
977,"[0.7242674540278146, 0.4785429142042467]",12,22
2926,"[0.6670840185325937, 0.7844311376842115]",19,37
5616,"[0.3938929585800574, 0.33383233537063617]",22,43
82,"[0.5411496486756504, 0.6192614771649094]",31,62
3847,"[0.5468493048210957, 0.7574850300099707]",4,6
5743,"[0.3813910898416747, 0.2964071856930733]",20,40
3771,"[0.4446853042286243, 0.6876247505314859]",11,21
5938,"[0.47918223949482175, 0.022455089763990254]",12,22
5550,"[0.6021266258015797, 0.18313373258577903]",2,2
5625,"[0.33379428912971304, 0.3522954091907662]",29,58
3829,"[0.32527283599641493, 0.6127744511763601]",28,55
1257,"[0.7038981910598114, 0.6247504990788532]",23,44
120,"[0.7733592465215079, 0.596307385292704]",2,3
4858,"[0.5535207056359532, 0.47504990022677684]",16,30
2163,"[0.6675885782594261, 0.7544910179279787]",7,13
1898,"[0.6745216026304434, 0.6437125748653736]",22,43
4035,"[0.44291000149196724, 0.7350299401041555]",14,27
1754,"[0.7089064135173264, 0.7120758483028624]",7,14
1039,"[0.6277283599857266, 0.5658682634991684]",26,51
1231,"[0.8219651666871344, 0.5773453093643587]",6,11
2407,"[0.4261660935790618, 0.7644710578230854]",18,34
251,"[0.5930445507584311, 0.5993013973037834]",29,58
5396,"[0.31959186723645683, 0.5543912175630656]",11,21
2871,"[0.8440723575942636, 0.9206586826637112]",9,17
4675,"[0.6055464194968139, 0.33882235531818955]",7,13
2106,"[0.5907273134974108, 0.8622754491922416]",6,12
800,"[0.4241852294825413, 0.8063872256236363]",30,59
555,"[0.6393892958593336, 0.6337325349702668]",25,48
5442,"[0.37322469725836366, 0.5249500997732232]",9,17
5481,"[0.38903423531266607, 0.2929141717156034]",7,13
3552,"[0.6223463895927374, 0.7285429141865186]",3,4
187,"[0.5399723426463748, 0.6227544910714669]",32,62
2874,"[0.8235722828481806, 0.9246506986784839]",11,20
4997,"[0.3715615189142993, 0.5094810378932602]",32,63
1436,"[0.8899499177658645, 0.6197604791312998]",4,8
4425,"[0.5909328748705525, 0.17814371263822565]",2,2
4596,"[0.7028890716061467, 0.3143712574759005]",7,13
5415,"[0.19909552996879912, 0.5833333333156052]",28,54
2535,"[0.26130587532030036, 0.5069860279903959]",11,20
4680,"[0.5692928688927248, 0.3507984032206826]",11,20
2979,"[0.5523433996066777, 0.5998003992701738]",28,56
2439,"[0.36251681865540336, 0.7789421157702677]",7,13
448,"[0.6103864553654398, 0.5244510978068329]",28,55
4370,"[0.3574338466161049, 0.4406187625602935]",26,51
4093,"[0.3666654208360988, 0.9266467066149577]",27,54
1818,"[0.655292270894185, 0.6007984031320421]",26,52
1900,"[0.6601696815603418, 0.6462075848391503]",30,60
326,"[0.55155852892492, 0.6417165669288997]",32,62
5246,"[0.16519659142326126, 0.5923153692070189]",30,59
1029,"[0.688929585883563, 0.565369261532778]",17,32
663,"[0.6107415159154268, 0.7080838323590022]",30,58
1638,"[0.732452534009891, 0.6721556886515229]",26,51
1079,"[0.5078860816217466, 0.5593812375815315]",22,44
2838,"[0.27433099117100274, 0.7285429141865186]",22,42
2020,"[0.6536664673343733, 0.8283433133503237]",15,29
3252,"[0.5309276424007571, 0.625748503011634]",20,39
360,"[0.6127597548094782, 0.5688622754393354]",26,51
1496,"[0.7210158469081912, 0.6412175648206845]",25,49
3876,"[0.3357564658407463, 0.7869261477289006]",30,59
487,"[0.7126812677492693, 0.6277445110899327]",16,31
4247,"[0.537449544025491, 0.5568862276077547]",8,2
3502,"[0.6222529526121884, 0.8398203592864265]",8,2
2321,"[0.5374869188230219, 0.673652694550694]",24,47
1233,"[0.8128644042452203, 0.5778443114016615]",6,11
4516,"[0.50829720436803, 0.36976047914902793]",4,6
5611,"[0.42571759604852577, 0.3353293413407197]",17,34
1297,"[0.7950179398981011, 0.7155688623512447]",9,17
5361,"[0.29324263716808313, 0.6117764471017545]",22,44
1082,"[0.48822693975371767, 0.5628742515590013]",25,49
2390,"[0.5577253700129451, 0.7415169660927049]",2,4
5639,"[0.5394864703183079, 0.2569860279372116]",4,6
4819,"[0.4833121542767518, 0.40469061878190166]",17,33
83,"[0.5346651218351692, 0.6167664671202203]",32,62
719,"[0.7297054866171001, 0.765469061897691]",2,3
4920,"[0.6126476304301638, 0.4665668663017536]",2,2
2626,"[0.6662617730533051, 0.7400199601226213]",25,49
197,"[0.7641837344845321, 0.556387225570452]",9,16
1509,"[0.6265697413684946, 0.6437125748653736]",32,62
4622,"[0.6961429212095056, 0.3802395209396126]",2,2
3503,"[0.6157871131704726, 0.8448103792339798]",2,2
1784,"[0.520724323511351, 0.6916167664753461]",31,62
3199,"[0.43739721930761993, 0.861277445117636]",13,26
4309,"[0.5148191059927639, 0.574850299390582]",12,22
635,"[0.7936163851101965, 0.7280439122201282]",4,6
2276,"[0.5004111227396443, 0.8617764470840263]",21,42
1164,"[0.45363656749369297, 0.5828343313492148]",26,52
3569,"[0.504484975325278, 0.7420159680590952]",19,37
1332,"[0.6145350575594134, 0.7175648702877186]",31,62
429,"[0.763828673934545, 0.5059880239157903]",7,14
240,"[0.6879578412274291, 0.5893213573377643]",18,34
3207,"[0.38591343997112265, 0.8692614770762689]",21,41
4817,"[0.4914785468600628, 0.40169660677082214]",15,29
3688,"[0.4447413664249206, 0.9031936128472744]",9,16
609,"[0.6441732695449414, 0.66417165669289]",25,49
5351,"[0.3555090447026025, 0.6017964072066477]",14,27
5735,"[0.4248579757849845, 0.2919161676409978]",13,25
5012,"[0.48648901181459153, 0.5039920159793164]",11,21
5764,"[0.5449618777051243, 0.07135728551948078]",8,2
5071,"[0.2922708925119492, 0.5419161677650945]",31,62
2356,"[0.5864852743228881, 0.7280439122201282]",15,28
2898,"[0.675885782620817, 0.8143712575113567]",30,60
343,"[0.7124943937748931, 0.5638722554208696]",10,20
1133,"[0.41033786813927214, 0.7909181636727608]",30,59
2727,"[0.474136642239776, 0.6432135728989833]",31,62
4719,"[0.5863544625448082, 0.3328343312960305]",3,6
1730,"[0.6566938256820896, 0.8657684630278866]",26,51
2502,"[0.18195918672165395, 0.5089820359268699]",23,46
1654,"[0.6765585289232602, 0.6212574849595585]",32,62
583,"[0.7939901330456708, 0.6851297406286216]",4,7
4169,"[0.5337868141728624, 0.6521956087903968]",11,21
3297,"[0.49362759754547236, 0.6506986028203133]",18,34
2609,"[0.802960083709505, 0.7280439122201282]",4,8
4800,"[0.5896808192462151, 0.36177644704857015]",2,2
2296,"[0.4059463297879041, 0.8587824352147717]",32,62
1357,"[0.7807781432205921, 0.7080838323590022]",15,29
5026,"[0.37599043204992005, 0.5244510978068329]",26,51
3428,"[0.5219576917236447, 0.787425149695291]",11,21
4880,"[0.6448460158473845, 0.4510978044217906]",2,4
5266,"[0.38681043504547297, 0.5758483034651876]",9,17
695,"[0.6258969950660515, 0.605788423150508]",20,39
1682,"[0.7812827029474246, 0.7944111776502307]",18,34
2915,"[0.7553819703963087, 0.773453093856324]",6,12
2055,"[0.6512744804915694, 0.8138722555449663]",9,16
3922,"[0.3149013305446763, 0.8218562873617744]",30,60
4076,"[0.4962998953432015, 0.9071856287202221]",11,20
2424,"[0.30198833906001016, 0.7629740519948268]",31,61
3138,"[0.5749177754431084, 0.6487025948838394]",2,2
2337,"[0.7145313200809882, 0.6921157684417364]",8,2
5613,"[0.41310360293082854, 0.334331337266114]",19,38
1670,"[0.8689452832929492, 0.7789421157702677]",7,13
4403,"[0.47183809239079927, 0.3642714570932593]",20,39
1170,"[0.3983031843301909, 0.5773453093643587]",31,62
645,"[0.7283226192279609, 0.7175648702877186]",12,23
4878,"[0.6572731349907055, 0.4471057884070179]",2,2
3204,"[0.4065817012928164, 0.8682634730725758]",19,37
4013,"[0.4176633278445292, 0.6002994012365642]",23,45
2865,"[0.884904320524097, 0.9091816367276084]",3,4
2788,"[0.5246486769334175, 0.7869261477289006]",15,30
3535,"[0.40076992076805656, 0.8942115768140358]",30,59
3229,"[0.7022537001012343, 0.5928143713152341]",2,2
3415,"[0.6093586485262877, 0.7749500998264075]",2,2
4470,"[0.5340671251277878, 0.35029940125429226]",2,2
4905,"[0.4581589176231409, 0.5084830339604794]",26,51
3190,"[0.499383315887214, 0.8577844312110786]",5,10
5752,"[0.3120234713738054, 0.3318363273632498]",28,55
1711,"[0.8168821946478358, 0.8852295409226223]",4,7
5243,"[0.17792270892027295, 0.5663672654655587]",29,57
759,"[0.6580766930712286, 0.7879241516616814]",2,2
4927,"[0.571348482584307, 0.48602794412557676]",6,11
1658,"[0.6652152788153877, 0.5953093812180983]",32,62
3987,"[0.6429025265351167, 0.5503992016901178]",2,2
5539,"[0.3223202272304823, 0.3103792415320403]",28,55
5845,"[0.5763193302310129, 0.1636726546910434]",2,4
5059,"[0.3776162356097317, 0.5279441117843027]",22,42
969,"[0.7687247720127455, 0.4765469061259479]",6,11
730,"[0.6490133054268454, 0.768962075875161]",11,22
3574,"[0.4678950515699673, 0.7445109781037844]",23,48
4228,"[0.3692069068557481, 0.6157684630456147]",24,48
930,"[0.8739161309529332, 0.5219560879039685]",13,25
4912,"[0.4069554492415689, 0.4975049899907671]",30,59
5237,"[0.203655254895778, 0.514471057911726]",26,51
2229,"[0.48697488412938034, 0.8388223553536458]",26,51
3221,"[0.29942816564159547, 0.8677644711061854]",30,60
4423,"[0.3479406488266729, 0.37475049895475643]",32,63
4575,"[0.6216736432902942, 0.3932135729876238]",26,51
3265,"[0.4390603976649625, 0.6601796407490298]",30,59
4431,"[0.5460644341393381, 0.19960079839852274]",4,6
1533,"[0.761249813117365, 0.7310379240893828]",21,42
1071,"[0.5621169083510349, 0.5583832335069259]",15,29
988,"[0.6634212886799652, 0.4805389221407206]",22,43
3993,"[0.5974734638940519, 0.5723552893458929]",6,11
4654,"[0.4669793691101297, 0.43313373256805093]",27,53
3889,"[0.5408319629231942, 0.7559880238980622]",3,5
3362,"[0.3684967857690522, 0.7075848303926119]",30,59
593,"[0.7365076992100374, 0.6771457086699887]",12,22
2982,"[0.5321049484167545, 0.6002994012365642]",29,57
1074,"[0.5415047092256374, 0.5573852295741452]",18,34
4188,"[0.38238152189657404, 0.6521956087903968]",29,57
207,"[0.664878905664166, 0.5658682634991684]",22,43
3883,"[0.29731648976699504, 0.7974051896613102]",32,62
5741,"[0.39301465091775073, 0.29540918161846763]",19,37
5888,"[0.5592951113764604, 0.1357285428712845]",2,4
4204,"[0.5475781133198353, 0.5768463073979683]",2,3
5702,"[0.2900844670290088, 0.34031936128827306]",24,47
1795,"[0.8420541187002122, 0.5723552893458929]",2,2
1991,"[0.4893668709854624, 0.6761477045953831]",29,58
4315,"[0.4648303184247202, 0.5778443114016615]",19,37
1686,"[0.7515510539680694, 0.7929141716092347]",22,43
3093,"[0.6881073404042745, 0.7824351297477375]",2,2
103,"[0.5778143220127446, 0.5474051896790383]",24,47
5000,"[0.5763380176430566, 0.47205588821569733]",2,2
5600,"[0.5024480490324611, 0.33882235531818955]",6,11
3468,"[0.4950852145296732, 0.8258483034474595]",6,12
4358,"[0.43756540588323073, 0.4441117763959384]",20,38
3877,"[0.32904769024163616, 0.787425149695291]",30,58
688,"[0.6687098220924054, 0.6017964072066477]",12,23
3955,"[0.4966175810956577, 0.7549900199652815]",19,34
4668,"[0.6553296456784377, 0.3193612774234539]",2,2
314,"[0.6626737927957383, 0.6546906187641736]",23,44
3275,"[0.6440798325643923, 0.6117764471017545]",8,2
5166,"[0.14129541038070959, 0.8837325349525387]",31,62
3016,"[0.6248878756123867, 0.7115768463364721]",13,25
3335,"[0.5594632979520712, 0.6706586826814394]",8,14
4940,"[0.490375990425849, 0.5084830339604794]",20,38
3698,"[0.37191657945100814, 0.9031936128472744]",19,37
1017,"[0.7611376887380504, 0.5758483034651876]",6,11
1207,"[0.532572133346056, 0.7979041916277005]",25,49
1967,"[0.6719240544144978, 0.6551896208014764]",6,10
5579,"[0.3913701599591736, 0.24550898207202132]",28,55
4903,"[0.47351995813362907, 0.5054890220203124]",25,49
1663,"[0.915794588120684, 0.777944111837487]",2,3
2175,"[0.5724884138160518, 0.7639720558566951]",20,39
2652,"[0.7219502167667942, 0.6741516966589092]",5,8
5213,"[0.3639557482408388, 0.49001996014034943]",3,6
4779,"[0.4350239198635815, 0.32634730544930607]",20,36
2590,"[0.08958738227230516, 0.6197604791312998]",24,46
4072,"[0.527021976377456, 0.9021956087726688]",7,14
2887,"[0.7377223800235657, 0.9101796407313016]",24,46
847,"[0.4496374644898429, 0.6946107784864256]",26,51
5365,"[0.26891164598048267, 0.6352295409403503]",25,49
2514,"[0.1134698759160914, 0.5069860279903959]",31,62
4022,"[0.5448123785282789, 0.7110778443700817]",2,2
3994,"[0.5894191956900553, 0.5753493014987973]",6,11
1939,"[0.6354088802542489, 0.6127744511763601]",21,40
1848,"[0.650321423234201, 0.6941117765200352]",19,38
68,"[0.6516482284270437, 0.620758482993168]",22,43
796,"[0.4446479294310934, 0.8063872256236363]",28,55
2032,"[0.5657422634194107, 0.8278443113839333]",28,54
2398,"[0.498448946028611, 0.7584830339427514]",9,16
193,"[0.8007923456386082, 0.5508982036565082]",4,6
1400,"[0.805837942893654, 0.6751497006626024]",11,22
5142,"[0.24041336522669943, 0.7679640719423803]",13,26
2319,"[0.555950067276288, 0.6706586826814394]",22,43
4398,"[0.5144640454427769, 0.35578842316823606]",14,27
1410,"[0.7269397518255437, 0.6806387225765461]",23,45
5030,"[0.3450814770545675, 0.5314371257617725]",30,60
5224,"[0.2832261922530533, 0.48502994019279605]",13,25
5801,"[0.28115189116270556, 0.15369261472502416]",32,62
4528,"[0.4170840185359132, 0.3887225549355483]",15,29
1886,"[0.7588017640915429, 0.624251496970638]",9,18
4931,"[0.5459896845575545, 0.49301397215142895]",9,17
696,"[0.6203468380841732, 0.6062874251168983]",21,42
239,"[0.6969277918912633, 0.5878243513676807]",17,32
3734,"[0.43063238152549166, 0.8602794411139428]",13,25
994,"[0.6301390342405742, 0.4835329341518001]",26,51
59,"[0.7241179548509692, 0.620758482993168]",11,21
2283,"[0.4667177455539699, 0.8632734531250223]",26,52
4367,"[0.37524293615241505, 0.4426147704258549]",21,41
1715,"[0.7843287486939062, 0.882734531019758]",8,16
1917,"[0.5633876513608596, 0.6516966068240065]",31,62
2157,"[0.7132418896723981, 0.7455089820365651]",2,2
2490,"[0.2575310210750792, 0.5119760479379494]",11,22
5403,"[0.27274256240872197, 0.5489021955782094]",17,34
1243,"[0.7680520257103023, 0.5953093812180983]",14,26
3859,"[0.45860741515367703, 0.7709580838116349]",15,29
1218,"[0.8748878756090671, 0.5743512974241917]",8,2
2214,"[0.5939789206170342, 0.8308383233950128]",11,20
793,"[0.46131708774893704, 0.8063872256236363]",26,51
2090,"[0.45752354611822865, 0.7824351297477375]",31,62
4933,"[0.5347024966327001, 0.49650698598707393]",12,22
4078,"[0.4813312901802313, 0.9096806387649112]",13,26
2929,"[0.6423792794095189, 0.7859281437252075]",22,43
393,"[0.7026461354487523, 0.6911177645089557]",14,27
1404,"[0.7737890566532786, 0.678143712531857]",16,32
1035,"[0.6516856032245746, 0.5638722554208696]",21,41
3470,"[0.48032217072656647, 0.8293413174249293]",9,17
4317,"[0.44791822394948216, 0.5793413174426575]",21,40
2773,"[0.6650470922397768, 0.7659680638640814]",2,2
4946,"[0.4493010913386213, 0.5239520958404424]",24,47
281,"[0.6638510988117358, 0.673652694550694]",23,46
2441,"[0.34700627896806985, 0.7789421157702677]",9,17
558,"[0.6265884287672601, 0.6287425150227134]",27,54
2894,"[0.6950403647752917, 0.8727544910537388]",28,55
646,"[0.7214830318374927, 0.7175648702877186]",14,26
3809,"[0.4706607863615237, 0.5893213573377643]",9,16
232,"[0.7582224547696487, 0.5848303393566012]",7,14
4724,"[0.546811930036843, 0.34231536929565937]",8,16
1388,"[0.8997608013077527, 0.658183632670731]",2,2
3332,"[0.5790476902383166, 0.66417165669289]",6,11
5460,"[0.2562229032677237, 0.5349301396683299]",27,54
4193,"[0.36014351921136495, 0.6482035929174491]",31,62
780,"[0.5361788010156664, 0.808882235597413]",15,29
3662,"[0.33687770967372554, 0.7789421157702677]",27,52
1300,"[0.7821610106097313, 0.7170658682504158]",11,21
458,"[0.5594072357557749, 0.5279441117843027]",32,62
5644,"[0.49951412766529396, 0.26996007984339787]",7,13
1464,"[0.6774368365988451, 0.6536926148313928]",29,57
4982,"[0.4866385109914369, 0.5004990020018466]",21,42
4987,"[0.4437696217687867, 0.5039920159793164]",26,51
5183,"[0.3622365077004781, 0.5908183633787603]",13,26
3500,"[0.28459037225670514, 0.8502994011479236]",32,62
1964,"[0.6940873075179234, 0.6511976047867037]",3,6
1239,"[0.7869262969098518, 0.5878243513676807]",11,20
4194,"[0.35704141126858696, 0.6472055888428435]",31,62
3509,"[0.5794027507883036, 0.8617764470840263]",5,8
2731,"[0.6934332486142456, 0.7884231536280717]",2,3
4886,"[0.6029114964833374, 0.4675648702345343]",6,11
5293,"[0.21116758857541126, 0.6372255489477366]",31,62
3855,"[0.48856331290493926, 0.7679640719423803]",11,21
215,"[0.5891762595326608, 0.576347305431578]",30,58
5783,"[0.3977051876228095, 0.10678642711874486]",20,39
4153,"[0.3607975781150427, 0.45009980041809744]",32,62
5318,"[0.2700702646109928, 0.6292415169181913]",26,51
4041,"[0.39069741365673044, 0.7360279440369362]",21,42
2085,"[0.47602406936902564, 0.798403193594091]",31,62
5064,"[0.3405030647288232, 0.5304391218289918]",26,51
1180,"[0.6788383913867496, 0.7754491017927979]",2,3
4728,"[0.5140716101085372, 0.3507984032206826]",12,23
3863,"[0.43046419494988086, 0.7729540918899336]",20,39
4915,"[0.3903423531200216, 0.4875249500956603]",32,62
4406,"[0.447245477647039, 0.3622754491567854]",23,45
1123,"[0.46580206308085415, 0.788922155736287]",23,44
3305,"[0.43764015547829255, 0.659680638711727]",25,49
2417,"[0.34885633128651045, 0.7639720558566951]",27,54
5599,"[0.5101846314840015, 0.334331337266114]",6,11
2668,"[0.6148340559131041, 0.7035928143778392]",19,38
2616,"[0.7465241441117891, 0.739520958156231]",12,23
3377,"[0.5552586335750794, 0.7075848303926119]",4,8
3219,"[0.30817386754680065, 0.8662674651361019]",30,58
4340,"[0.5668448198536246, 0.43063872266518666]",3,4
3775,"[0.4090110629331512, 0.6921157684417364]",17,33
3153,"[0.4839288383828987, 0.6701596807150489]",12,24
5393,"[0.34102631185442106, 0.5508982036565082]",8,16
5711,"[0.22918223949814132, 0.3677644710707291]",31,62
5559,"[0.5367394229255169, 0.20009980043582554]",8,16
3272,"[0.4018351024047395, 0.6721556886515229]",31,62
5228,"[0.25519509642857163, 0.4855289421591864]",17,34
502,"[0.6308678427260355, 0.6317365269628805]",28,54
4687,"[0.5187995215978486, 0.3443113772321333]",18,34
3942,"[0.5838877261202207, 0.7544910179279787]",6,11
3109,"[0.5605471669875196, 0.8113772455002772]",14,28
4485,"[0.43080056810110245, 0.36976047914902793]",14,27
4544,"[0.2979705486573946, 0.38073852297691546]",29,58
3322,"[0.34984676334140985, 0.6661676647002763]",32,62
3843,"[0.5751793990125463, 0.7524950100624173]",2,2
1521,"[0.8565181641496282, 0.7060878243516159]",7,14
5675,"[0.5056996561520845, 0.28542914172336087]",8,15
4985,"[0.4605695918647103, 0.5024950100092329]",24,47
1498,"[0.7049446852977289, 0.6452095809063696]",26,52
4894,"[0.5418971445598771, 0.4855289421591864]",15,29
1024,"[0.7192966063678305, 0.5668662674319491]",11,21
5561,"[0.5220324413187065, 0.2005988024022159]",10,20
1894,"[0.7001980864096521, 0.6337325349702668]",18,34
3228,"[0.7091119748771899, 0.5893213573377643]",2,2
5612,"[0.41936388099940264, 0.334331337266114]",17,34
567,"[0.5880550156996817, 0.6137724551091408]",31,62
2940,"[0.5593885483570095, 0.7869261477289006]",30,60
4195,"[0.35384586634525994, 0.6457085828727599]",32,62
5394,"[0.333700852149164, 0.5533932135593724]",9,17
3555,"[0.6019584392259689, 0.7330339321676816]",6,10
1327,"[0.6441732695449414, 0.7255489021754391]",30,58
508,"[0.6017155030552963, 0.6277445110899327]",30,59
2645,"[0.7646322320150681, 0.6551896208014764]",2,2
3170,"[0.3713933323386885, 0.66417165669289]",28,55
1140,"[0.3705523994606345, 0.7964071857285295]",32,62
