index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,,unit1_beam_index,seq_index,time_stamp[UTC],unit2_direction,unit2_num_sat,unit2_sat_used,unit2_fix_type,unit2_DGPS,unit2_PDOP,unit2_HDOP
74,./unit1/camera_data/image_BS1_335_03_20_40.jpg,./unit1/mmWave_data/mmWave_power_73.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_73.txt,,22,1,['03-20-40-852'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.7,0.7
75,./unit1/camera_data/image_BS1_336_03_20_41.jpg,./unit1/mmWave_data/mmWave_power_74.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_74.txt,,21,1,['03-20-41-0'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
76,./unit1/camera_data/image_BS1_337_03_20_41.jpg,./unit1/mmWave_data/mmWave_power_75.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_75.txt,,21,1,['03-20-41-142'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
77,./unit1/camera_data/image_BS1_338_03_20_41.jpg,./unit1/mmWave_data/mmWave_power_76.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_76.txt,,20,1,['03-20-41-284'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
78,./unit1/camera_data/image_BS1_339_03_20_41.jpg,./unit1/mmWave_data/mmWave_power_77.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_77.txt,,20,1,['03-20-41-426'],1,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
79,./unit1/camera_data/image_BS1_340_03_20_41.jpg,./unit1/mmWave_data/mmWave_power_78.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_78.txt,,17,1,['03-20-41-568'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
80,./unit1/camera_data/image_BS1_341_03_20_41.jpg,./unit1/mmWave_data/mmWave_power_79.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_79.txt,,17,1,['03-20-41-710'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
81,./unit1/camera_data/image_BS1_342_03_20_41.jpg,./unit1/mmWave_data/mmWave_power_80.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_80.txt,,17,1,['03-20-41-852'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
82,./unit1/camera_data/image_BS1_343_03_20_42.jpg,./unit1/mmWave_data/mmWave_power_81.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_81.txt,,17,1,['03-20-42-0'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.3,0.6
83,./unit1/camera_data/image_BS1_344_03_20_42.jpg,./unit1/mmWave_data/mmWave_power_82.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_82.txt,,17,1,['03-20-42-125'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.5,0.7
84,./unit1/camera_data/image_BS1_345_03_20_42.jpg,./unit1/mmWave_data/mmWave_power_83.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_83.txt,,14,1,['03-20-42-250'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
85,./unit1/camera_data/image_BS1_346_03_20_42.jpg,./unit1/mmWave_data/mmWave_power_84.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_84.txt,,14,1,['03-20-42-375'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.3,0.6
86,./unit1/camera_data/image_BS1_347_03_20_42.jpg,./unit1/mmWave_data/mmWave_power_85.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_85.txt,,13,1,['03-20-42-500'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.3,0.6
87,./unit1/camera_data/image_BS1_348_03_20_42.jpg,./unit1/mmWave_data/mmWave_power_86.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_86.txt,,13,1,['03-20-42-625'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
88,./unit1/camera_data/image_BS1_349_03_20_42.jpg,./unit1/mmWave_data/mmWave_power_87.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_87.txt,,11,1,['03-20-42-750'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.4,0.7
89,./unit1/camera_data/image_BS1_350_03_20_42.jpg,./unit1/mmWave_data/mmWave_power_88.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_88.txt,,11,1,['03-20-42-875'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.2,0.6
90,./unit1/camera_data/image_BS1_351_03_20_43.jpg,./unit1/mmWave_data/mmWave_power_89.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_89.txt,,11,1,['03-20-43-0'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.2,0.6
91,./unit1/camera_data/image_BS1_352_03_20_43.jpg,./unit1/mmWave_data/mmWave_power_90.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_90.txt,,9,1,['03-20-43-142'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.2,0.6
92,./unit1/camera_data/image_BS1_353_03_20_43.jpg,./unit1/mmWave_data/mmWave_power_91.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_91.txt,,11,1,['03-20-43-284'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
93,./unit1/camera_data/image_BS1_354_03_20_43.jpg,./unit1/mmWave_data/mmWave_power_92.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_92.txt,,8,1,['03-20-43-426'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.6,0.7
94,./unit1/camera_data/image_BS1_355_03_20_43.jpg,./unit1/mmWave_data/mmWave_power_93.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_93.txt,,7,1,['03-20-43-568'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.6,0.7
95,./unit1/camera_data/image_BS1_356_03_20_43.jpg,./unit1/mmWave_data/mmWave_power_94.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_94.txt,,7,1,['03-20-43-710'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
96,./unit1/camera_data/image_BS1_357_03_20_43.jpg,./unit1/mmWave_data/mmWave_power_95.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_95.txt,,7,1,['03-20-43-852'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
97,./unit1/camera_data/image_BS1_358_03_20_44.jpg,./unit1/mmWave_data/mmWave_power_96.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_96.txt,,4,1,['03-20-44-0'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
98,./unit1/camera_data/image_BS1_359_03_20_44.jpg,./unit1/mmWave_data/mmWave_power_97.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_97.txt,,6,1,['03-20-44-125'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.3,0.6
99,./unit1/camera_data/image_BS1_360_03_20_44.jpg,./unit1/mmWave_data/mmWave_power_98.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_98.txt,,6,1,['03-20-44-250'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.2,0.6
100,./unit1/camera_data/image_BS1_361_03_20_44.jpg,./unit1/mmWave_data/mmWave_power_99.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_99.txt,,4,1,['03-20-44-375'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.2,0.6
101,./unit1/camera_data/image_BS1_362_03_20_44.jpg,./unit1/mmWave_data/mmWave_power_100.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_100.txt,,3,1,['03-20-44-500'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.2,0.6
102,./unit1/camera_data/image_BS1_363_03_20_44.jpg,./unit1/mmWave_data/mmWave_power_101.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_101.txt,,3,1,['03-20-44-625'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.2,0.6
103,./unit1/camera_data/image_BS1_364_03_20_44.jpg,./unit1/mmWave_data/mmWave_power_102.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_102.txt,,3,1,['03-20-44-750'],1,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.2,0.6
104,./unit1/camera_data/image_BS1_365_03_20_44.jpg,./unit1/mmWave_data/mmWave_power_103.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_103.txt,,4,1,['03-20-44-875'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.2,0.6
105,./unit1/camera_data/image_BS1_366_03_20_45.jpg,./unit1/mmWave_data/mmWave_power_104.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_104.txt,,2,1,['03-20-45-0'],1,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.2,0.6
106,./unit1/camera_data/image_BS1_565_03_21_10.jpg,./unit1/mmWave_data/mmWave_power_105.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_105.txt,,2,2,['03-21-10-284'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
107,./unit1/camera_data/image_BS1_566_03_21_10.jpg,./unit1/mmWave_data/mmWave_power_106.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_106.txt,,2,2,['03-21-10-426'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
108,./unit1/camera_data/image_BS1_567_03_21_10.jpg,./unit1/mmWave_data/mmWave_power_107.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_107.txt,,2,2,['03-21-10-568'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.6,0.8
109,./unit1/camera_data/image_BS1_568_03_21_10.jpg,./unit1/mmWave_data/mmWave_power_108.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_108.txt,,2,2,['03-21-10-710'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.6,0.8
110,./unit1/camera_data/image_BS1_569_03_21_10.jpg,./unit1/mmWave_data/mmWave_power_109.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_109.txt,,2,2,['03-21-10-852'],0,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.6,0.8
111,./unit1/camera_data/image_BS1_570_03_21_11.jpg,./unit1/mmWave_data/mmWave_power_110.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_110.txt,,4,2,['03-21-11-0'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.4,0.7
112,./unit1/camera_data/image_BS1_571_03_21_11.jpg,./unit1/mmWave_data/mmWave_power_111.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_111.txt,,3,2,['03-21-11-125'],0,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.6,0.8
113,./unit1/camera_data/image_BS1_572_03_21_11.jpg,./unit1/mmWave_data/mmWave_power_112.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_112.txt,,4,2,['03-21-11-250'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.6,0.8
114,./unit1/camera_data/image_BS1_573_03_21_11.jpg,./unit1/mmWave_data/mmWave_power_113.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_113.txt,,3,2,['03-21-11-375'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
115,./unit1/camera_data/image_BS1_574_03_21_11.jpg,./unit1/mmWave_data/mmWave_power_114.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_114.txt,,4,2,['03-21-11-500'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
116,./unit1/camera_data/image_BS1_575_03_21_11.jpg,./unit1/mmWave_data/mmWave_power_115.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_115.txt,,4,2,['03-21-11-625'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
117,./unit1/camera_data/image_BS1_576_03_21_11.jpg,./unit1/mmWave_data/mmWave_power_116.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_116.txt,,5,2,['03-21-11-750'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
118,./unit1/camera_data/image_BS1_577_03_21_11.jpg,./unit1/mmWave_data/mmWave_power_117.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_117.txt,,6,2,['03-21-11-875'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
119,./unit1/camera_data/image_BS1_578_03_21_12.jpg,./unit1/mmWave_data/mmWave_power_118.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_118.txt,,6,2,['03-21-12-0'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
120,./unit1/camera_data/image_BS1_579_03_21_12.jpg,./unit1/mmWave_data/mmWave_power_119.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_119.txt,,7,2,['03-21-12-142'],0,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.5,0.7
121,./unit1/camera_data/image_BS1_580_03_21_12.jpg,./unit1/mmWave_data/mmWave_power_120.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_120.txt,,6,2,['03-21-12-284'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
122,./unit1/camera_data/image_BS1_581_03_21_12.jpg,./unit1/mmWave_data/mmWave_power_121.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_121.txt,,6,2,['03-21-12-426'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
123,./unit1/camera_data/image_BS1_582_03_21_12.jpg,./unit1/mmWave_data/mmWave_power_122.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_122.txt,,7,2,['03-21-12-568'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
124,./unit1/camera_data/image_BS1_583_03_21_12.jpg,./unit1/mmWave_data/mmWave_power_123.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_123.txt,,7,2,['03-21-12-710'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
125,./unit1/camera_data/image_BS1_584_03_21_12.jpg,./unit1/mmWave_data/mmWave_power_124.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_124.txt,,8,2,['03-21-12-852'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
126,./unit1/camera_data/image_BS1_585_03_21_13.jpg,./unit1/mmWave_data/mmWave_power_125.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_125.txt,,9,2,['03-21-13-0'],0,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.3,0.6
127,./unit1/camera_data/image_BS1_586_03_21_13.jpg,./unit1/mmWave_data/mmWave_power_126.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_126.txt,,11,2,['03-21-13-125'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
128,./unit1/camera_data/image_BS1_587_03_21_13.jpg,./unit1/mmWave_data/mmWave_power_127.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_127.txt,,11,2,['03-21-13-250'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
129,./unit1/camera_data/image_BS1_588_03_21_13.jpg,./unit1/mmWave_data/mmWave_power_128.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_128.txt,,11,2,['03-21-13-375'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
130,./unit1/camera_data/image_BS1_589_03_21_13.jpg,./unit1/mmWave_data/mmWave_power_129.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_129.txt,,11,2,['03-21-13-500'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
131,./unit1/camera_data/image_BS1_590_03_21_13.jpg,./unit1/mmWave_data/mmWave_power_130.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_130.txt,,11,2,['03-21-13-625'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
132,./unit1/camera_data/image_BS1_591_03_21_13.jpg,./unit1/mmWave_data/mmWave_power_131.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_131.txt,,11,2,['03-21-13-750'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
133,./unit1/camera_data/image_BS1_592_03_21_13.jpg,./unit1/mmWave_data/mmWave_power_132.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_132.txt,,10,2,['03-21-13-875'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
134,./unit1/camera_data/image_BS1_593_03_21_14.jpg,./unit1/mmWave_data/mmWave_power_133.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_133.txt,,13,2,['03-21-14-0'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
135,./unit1/camera_data/image_BS1_594_03_21_14.jpg,./unit1/mmWave_data/mmWave_power_134.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_134.txt,,14,2,['03-21-14-125'],0,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.4,0.7
136,./unit1/camera_data/image_BS1_595_03_21_14.jpg,./unit1/mmWave_data/mmWave_power_135.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_135.txt,,13,2,['03-21-14-250'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
137,./unit1/camera_data/image_BS1_596_03_21_14.jpg,./unit1/mmWave_data/mmWave_power_136.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_136.txt,,14,2,['03-21-14-375'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.5,0.7
138,./unit1/camera_data/image_BS1_597_03_21_14.jpg,./unit1/mmWave_data/mmWave_power_137.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_137.txt,,14,2,['03-21-14-500'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
139,./unit1/camera_data/image_BS1_598_03_21_14.jpg,./unit1/mmWave_data/mmWave_power_138.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_138.txt,,14,2,['03-21-14-625'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
140,./unit1/camera_data/image_BS1_599_03_21_14.jpg,./unit1/mmWave_data/mmWave_power_139.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_139.txt,,14,2,['03-21-14-750'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
141,./unit1/camera_data/image_BS1_600_03_21_14.jpg,./unit1/mmWave_data/mmWave_power_140.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_140.txt,,16,2,['03-21-14-875'],0,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.3,0.6
142,./unit1/camera_data/image_BS1_601_03_21_15.jpg,./unit1/mmWave_data/mmWave_power_141.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_141.txt,,17,2,['03-21-15-0'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
143,./unit1/camera_data/image_BS1_602_03_21_15.jpg,./unit1/mmWave_data/mmWave_power_142.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_142.txt,,17,2,['03-21-15-125'],0,14,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22,3D,Yes,1.3,0.7
144,./unit1/camera_data/image_BS1_603_03_21_15.jpg,./unit1/mmWave_data/mmWave_power_143.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_143.txt,,17,2,['03-21-15-250'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.7
145,./unit1/camera_data/image_BS1_604_03_21_15.jpg,./unit1/mmWave_data/mmWave_power_144.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_144.txt,,17,2,['03-21-15-375'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.7
146,./unit1/camera_data/image_BS1_605_03_21_15.jpg,./unit1/mmWave_data/mmWave_power_145.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_145.txt,,17,2,['03-21-15-500'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.7
147,./unit1/camera_data/image_BS1_606_03_21_15.jpg,./unit1/mmWave_data/mmWave_power_146.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_146.txt,,17,2,['03-21-15-625'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R10 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.7
